epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,659.169,0.99557,1.47681,1.3044,0.86374,0.94538,0.97408,0.65632,1.36658,1.10155,1.38952,0.000372965,0.000372965,0.000372965
34,678.777,0.99579,1.36356,1.29478,0.86429,0.94574,0.97638,0.67741,1.24433,1.19869,1.30089,0.000371589,0.000371589,0.000371589
35,698.261,0.9736,1.44752,1.26962,0.91913,0.97243,0.98462,0.72799,1.04494,0.7969,1.16995,0.000370213,0.000370213,0.000370213
36,717.913,0.98802,1.39349,1.26304,0.92837,0.96358,0.98536,0.74085,1.05829,1.04282,1.18176,0.000368836,0.000368836,0.000368836
37,737.617,0.99121,1.42973,1.29761,0.92823,0.95328,0.98782,0.72546,1.09103,0.8275,1.19572,0.00036746,0.00036746,0.00036746
38,757.197,1.01216,1.49359,1.30997,0.92979,0.97195,0.97646,0.73159,1.05977,0.87737,1.16355,0.000366084,0.000366084,0.000366084
39,776.63,0.94554,1.23703,1.22921,0.94642,0.98014,0.99021,0.77887,0.94671,0.75238,1.12718,0.000364708,0.000364708,0.000364708
40,796.427,1.03161,1.38534,1.33254,0.91382,0.97436,0.98154,0.68476,1.30274,0.9251,1.36376,0.000363332,0.000363332,0.000363332
41,816.146,1.01728,1.43108,1.3271,0.90832,0.96633,0.98731,0.67461,1.32877,1.17493,1.36942,0.000361956,0.000361956,0.000361956
42,835.685,0.98682,1.3764,1.28296,0.96995,0.92437,0.95981,0.68186,1.25704,0.99548,1.35724,0.00036058,0.00036058,0.00036058
43,855.29,1.03121,1.49793,1.35487,0.91176,0.97806,0.99003,0.75346,1.00322,0.79291,1.15461,0.000359204,0.000359204,0.000359204
44,874.893,0.97351,1.40658,1.27091,0.93026,0.97462,0.99261,0.67972,1.23485,1.05282,1.3232,0.000357828,0.000357828,0.000357828
45,894.406,0.98809,1.39757,1.30668,0.92662,0.95346,0.99115,0.73077,1.0446,0.85625,1.19348,0.000356452,0.000356452,0.000356452
46,914.004,1.00412,1.42,1.29594,0.93815,0.9912,0.99096,0.77216,0.96857,0.74009,1.15186,0.000355076,0.000355076,0.000355076
47,933.596,0.97923,1.40543,1.30641,0.92097,0.98896,0.99096,0.67067,1.32917,0.92018,1.36147,0.000353699,0.000353699,0.000353699
48,953.142,1.04382,1.45729,1.34023,0.94252,0.98901,0.99261,0.71152,1.16886,0.80556,1.24283,0.000352323,0.000352323,0.000352323
49,972.65,0.97932,1.35974,1.29093,0.92016,0.97887,0.98704,0.68889,1.23788,0.83457,1.32229,0.000350947,0.000350947,0.000350947
50,992.151,0.93593,1.24849,1.27924,0.89102,0.98368,0.9835,0.7209,1.17129,0.82412,1.2793,0.000349571,0.000349571,0.000349571
51,1011.62,0.98126,1.33143,1.28856,0.93371,0.97031,0.99115,0.71859,1.16898,0.79643,1.24609,0.000348195,0.000348195,0.000348195
52,1031.06,0.95277,1.30959,1.25222,0.92153,0.95917,0.98876,0.71923,1.09169,0.86654,1.23716,0.000346819,0.000346819,0.000346819
53,1050.46,1.01937,1.44514,1.3087,0.93065,0.94669,0.99115,0.77098,0.94582,0.73358,1.17523,0.000345443,0.000345443,0.000345443
54,1069.88,0.96932,1.27633,1.26314,0.89585,0.98901,0.99108,0.76268,1.02742,0.74049,1.17973,0.000344067,0.000344067,0.000344067
55,1089.39,0.98032,1.33699,1.26797,0.90623,0.9585,0.9853,0.7137,1.18504,0.94994,1.2563,0.000342691,0.000342691,0.000342691
56,1108.94,0.96978,1.36366,1.30463,0.91446,0.9778,0.97743,0.78401,0.85633,0.97677,1.06721,0.000341315,0.000341315,0.000341315
57,1128.64,0.98079,1.34734,1.30046,0.93565,0.95604,0.98551,0.75979,1.00265,0.70215,1.16429,0.000339938,0.000339938,0.000339938
58,1148.12,0.96082,1.35472,1.25445,0.93052,0.92308,0.97808,0.71042,1.11344,0.87776,1.22489,0.000338562,0.000338562,0.000338562
59,1167.77,0.98683,1.27933,1.30227,0.91517,0.96958,0.99021,0.7749,0.95405,0.68984,1.11502,0.000337186,0.000337186,0.000337186
60,1187.31,0.96906,1.28491,1.282,0.91872,0.95397,0.97323,0.69105,1.20476,0.971,1.24398,0.00033581,0.00033581,0.00033581
61,1206.97,0.96718,1.26033,1.25172,0.90551,0.99138,0.97969,0.71321,1.13784,0.73078,1.21283,0.000334434,0.000334434,0.000334434
62,1226.93,0.93951,1.19347,1.25718,0.88512,0.94064,0.96644,0.69577,1.2045,0.84847,1.31921,0.000333058,0.000333058,0.000333058
63,1246.7,0.93553,1.21664,1.26356,0.93818,0.92296,0.98096,0.69236,1.22051,0.91093,1.34564,0.000331682,0.000331682,0.000331682
64,1266.54,0.91297,1.19122,1.23478,0.93547,0.95571,0.97095,0.7393,0.98105,0.70639,1.14259,0.000330306,0.000330306,0.000330306
65,1286.95,0.89387,1.16889,1.25447,0.93546,1,0.97969,0.79338,0.90838,0.65149,1.11071,0.00032893,0.00032893,0.00032893
66,1310.37,0.93203,1.23739,1.26083,0.94185,0.98011,0.97969,0.7307,1.12377,0.72077,1.23542,0.000327553,0.000327553,0.000327553
67,1331.7,0.88444,1.1295,1.20603,0.94598,0.97575,0.97969,0.74607,0.96625,0.64111,1.1363,0.000326177,0.000326177,0.000326177
68,1352.34,0.93312,1.32504,1.25364,0.9425,0.97443,0.97969,0.75646,0.99518,0.6701,1.17078,0.000324801,0.000324801,0.000324801
69,1373.85,0.92712,1.20904,1.22758,0.96299,0.90276,0.97779,0.74915,1.00186,0.79213,1.15912,0.000323425,0.000323425,0.000323425
70,1395.05,0.95599,1.28505,1.25283,0.93182,0.96022,0.98731,0.77376,0.93637,0.63556,1.11495,0.000322049,0.000322049,0.000322049
71,1414.46,0.85683,1.09705,1.1989,0.93405,0.97403,0.99365,0.76723,0.93509,0.63596,1.11859,0.000320673,0.000320673,0.000320673
72,1434.4,0.90761,1.20281,1.2304,0.93293,0.97605,0.97969,0.7857,0.85632,0.67616,1.05876,0.000319297,0.000319297,0.000319297
73,1457.31,0.9175,1.11918,1.2325,0.94254,0.96857,0.96277,0.69117,1.09974,0.79192,1.22562,0.000317921,0.000317921,0.000317921
74,1476.81,0.91147,1.18875,1.24955,0.91779,0.97174,0.9676,0.72427,1.04273,0.70809,1.16169,0.000316545,0.000316545,0.000316545
75,1496.36,0.90266,1.16359,1.22411,0.8398,0.92727,0.97184,0.79981,0.79529,0.65972,1.03562,0.000315169,0.000315169,0.000315169
76,1516.09,0.90849,1.22535,1.24567,0.93221,0.9841,0.99107,0.7015,1.21384,0.71089,1.2579,0.000313792,0.000313792,0.000313792
77,1535.58,0.92978,1.15181,1.24169,0.93399,0.98254,0.995,0.74367,1.08172,0.62883,1.18649,0.000312416,0.000312416,0.000312416
78,1555.07,0.89026,1.10862,1.20004,0.95749,0.99416,0.995,0.74287,1.0257,0.6007,1.17722,0.00031104,0.00031104,0.00031104
79,1574.48,0.90283,1.11887,1.23332,0.96104,0.99611,0.995,0.7536,0.96057,0.6326,1.11719,0.000309664,0.000309664,0.000309664
80,1594.03,0.89949,1.09492,1.203,0.94442,1,0.995,0.78956,0.87707,0.63321,1.07353,0.000308288,0.000308288,0.000308288
81,1613.51,0.88338,1.16826,1.22529,0.94434,0.99138,0.995,0.68307,1.28012,0.71531,1.35294,0.000306912,0.000306912,0.000306912
82,1632.98,0.87943,1.17127,1.2319,0.95379,0.98962,0.995,0.75409,1.00508,0.63898,1.14001,0.000305536,0.000305536,0.000305536
83,1652.46,0.85876,1.1573,1.18425,0.93783,0.97344,0.99365,0.78307,0.93449,0.63904,1.11058,0.00030416,0.00030416,0.00030416
84,1671.88,0.88986,1.13505,1.21102,0.95652,0.97331,0.99021,0.78102,0.93454,0.60783,1.1142,0.000302784,0.000302784,0.000302784
85,1691.24,0.86671,1.09504,1.20948,0.9283,0.98489,0.99021,0.76672,0.98178,0.61995,1.12656,0.000301408,0.000301408,0.000301408
86,1710.69,0.91107,1.15268,1.23473,0.94783,0.98016,0.97835,0.78675,0.84259,0.65008,1.06405,0.000300032,0.000300032,0.000300032
87,1730.05,0.87472,1.09727,1.22119,0.96046,0.96564,0.995,0.79628,0.87463,0.57305,1.09865,0.000298655,0.000298655,0.000298655
88,1749.65,0.92864,1.26751,1.26055,0.94316,1,0.995,0.68756,1.28772,0.76962,1.32294,0.000297279,0.000297279,0.000297279
89,1769.01,0.91016,1.18501,1.24181,0.92033,0.99325,0.995,0.77179,0.9846,0.60679,1.1294,0.000295903,0.000295903,0.000295903
90,1788.61,0.84746,1.02965,1.23673,0.95724,0.98437,0.995,0.73364,1.11018,0.66443,1.21014,0.000294527,0.000294527,0.000294527
91,1808.03,0.86336,1.05392,1.20039,0.921,0.9705,0.97587,0.81828,0.74306,0.58212,1.02597,0.000293151,0.000293151,0.000293151
92,1827.65,0.84776,1.03949,1.2135,0.92551,1,0.995,0.78241,1.013,0.63336,1.1827,0.000291775,0.000291775,0.000291775
93,1847.17,0.86981,1.04593,1.21704,0.93129,1,0.995,0.83694,0.75734,0.59376,1.02905,0.000290399,0.000290399,0.000290399
94,1866.79,0.89184,1.04651,1.21336,0.95533,0.98743,0.995,0.84985,0.70048,0.50762,1.00834,0.000289023,0.000289023,0.000289023
95,1886.38,0.86353,1.11258,1.21006,0.93409,1,0.995,0.80326,0.87184,0.59155,1.0903,0.000287647,0.000287647,0.000287647
96,1905.86,0.85976,1.06579,1.20161,0.91272,0.99872,0.99365,0.79643,0.8667,0.58807,1.08194,0.00028627,0.00028627,0.00028627
97,1925.35,0.85881,0.97371,1.18425,0.95318,0.97816,0.99261,0.78522,0.94596,0.57294,1.14291,0.000284894,0.000284894,0.000284894
98,1944.74,0.86027,1.14543,1.21583,0.96085,0.98126,0.995,0.80203,0.91388,0.56507,1.11841,0.000283518,0.000283518,0.000283518
99,1964.23,0.91341,1.06193,1.25366,0.94711,0.98632,0.995,0.85148,0.74444,0.50405,1.03299,0.000282142,0.000282142,0.000282142
100,1983.94,0.82862,1.04286,1.21519,0.95285,0.98706,0.995,0.83482,0.72893,0.52379,1.03022,0.000280766,0.000280766,0.000280766
101,2003.42,0.85606,1.02332,1.19601,0.94988,0.97265,0.98817,0.75375,1.04694,0.63014,1.21324,0.00027939,0.00027939,0.00027939
102,2022.91,0.85469,1.08761,1.22956,0.94601,0.97057,0.99096,0.78967,0.89368,0.57907,1.13568,0.000278014,0.000278014,0.000278014
103,2042.43,0.81559,1.07346,1.17332,0.96189,0.98505,0.995,0.82515,0.77019,0.55659,1.04685,0.000276638,0.000276638,0.000276638
104,2061.86,0.80497,0.99898,1.16005,0.9661,0.9866,0.995,0.78682,0.91488,0.5852,1.10911,0.000275262,0.000275262,0.000275262
105,2081.37,0.78099,0.92354,1.16246,0.93948,1,0.995,0.78684,0.90266,0.56298,1.10714,0.000273886,0.000273886,0.000273886
106,2100.84,0.85383,0.98728,1.18744,0.92426,1,0.99115,0.7634,1.009,0.63015,1.20096,0.000272509,0.000272509,0.000272509
107,2120.37,0.83139,1.09348,1.2123,0.94324,1,0.98551,0.79313,0.82036,0.57387,1.07908,0.000271133,0.000271133,0.000271133
108,2139.82,0.90752,1.07303,1.2481,0.97123,0.99482,0.995,0.69701,1.24027,0.65542,1.32492,0.000269757,0.000269757,0.000269757
109,2159.31,0.84877,0.94747,1.20105,0.96477,0.99981,0.995,0.76435,0.9851,0.56041,1.14321,0.000268381,0.000268381,0.000268381
110,2178.86,0.84607,1.07507,1.2079,0.95899,0.99263,0.995,0.79161,0.8867,0.53394,1.07114,0.000267005,0.000267005,0.000267005
111,2198.33,0.86473,1.06929,1.18831,0.96317,0.9901,0.995,0.75972,0.97394,0.60571,1.12198,0.000265629,0.000265629,0.000265629
112,2217.8,0.81238,0.97836,1.17119,0.94307,0.98787,0.97969,0.77878,0.869,0.57905,1.08529,0.000264253,0.000264253,0.000264253
113,2237.19,0.8028,0.9877,1.15327,0.91737,0.99897,0.99115,0.8056,0.81782,0.61266,1.05415,0.000262877,0.000262877,0.000262877
114,2256.59,0.86571,1.02486,1.19137,0.9016,0.97595,0.99365,0.87145,0.57904,0.51462,0.94048,0.000261501,0.000261501,0.000261501
115,2276.21,0.839,1.04602,1.20298,0.94259,0.9717,0.995,0.81238,0.81227,0.5834,1.0304,0.000260125,0.000260125,0.000260125
116,2295.86,0.81856,0.97393,1.18071,0.96475,0.98129,0.995,0.83083,0.79695,0.52366,1.02181,0.000258749,0.000258749,0.000258749
117,2315.38,0.84561,0.92991,1.17646,0.94151,0.98142,0.97969,0.80682,0.82353,0.51323,1.05928,0.000257372,0.000257372,0.000257372
118,2334.95,0.79666,0.95772,1.15128,0.94584,0.98035,0.97969,0.80255,0.73708,0.51731,1.02349,0.000255996,0.000255996,0.000255996
119,2354.39,0.8373,0.94221,1.20182,0.94443,0.98292,0.995,0.82858,0.75667,0.52845,1.02336,0.00025462,0.00025462,0.00025462
120,2373.88,0.81682,0.92319,1.20682,0.93422,1,0.995,0.8581,0.65148,0.47289,0.9799,0.000253244,0.000253244,0.000253244
121,2393.31,0.73615,0.90544,1.13411,0.95924,0.9959,0.99365,0.86559,0.59255,0.49805,0.95917,0.000251868,0.000251868,0.000251868
122,2412.79,0.83285,0.99414,1.18516,0.94367,1,0.99107,0.88007,0.57255,0.49817,0.95636,0.000250492,0.000250492,0.000250492
123,2432.23,0.82011,0.95905,1.19401,0.91719,1,0.99177,0.84945,0.70888,0.47359,1.01702,0.000249116,0.000249116,0.000249116
124,2451.79,0.76624,0.86148,1.12797,0.96741,1,0.995,0.85263,0.73858,0.48527,1.01868,0.00024774,0.00024774,0.00024774
125,2471.02,0.80163,0.95279,1.16953,0.97237,0.99893,0.995,0.86726,0.6093,0.46073,0.95384,0.000246364,0.000246364,0.000246364
126,2490.35,0.81551,0.94765,1.19227,0.95655,0.98879,0.995,0.85514,0.6499,0.47248,0.97054,0.000244987,0.000244987,0.000244987
127,2509.56,0.83637,0.91981,1.17019,0.94431,1,0.995,0.81304,0.82476,0.52133,1.05516,0.000243611,0.000243611,0.000243611
128,2529.03,0.76014,0.86983,1.15987,0.95888,0.98077,0.995,0.80691,0.80971,0.51243,1.07212,0.000242235,0.000242235,0.000242235
129,2548.44,0.8298,1.012,1.19728,0.96232,0.96123,0.99365,0.84337,0.6975,0.51396,0.99657,0.000240859,0.000240859,0.000240859
130,2567.7,0.81419,0.97707,1.17062,0.94507,0.97542,0.98952,0.85358,0.63789,0.51158,0.98333,0.000239483,0.000239483,0.000239483
131,2587.02,0.84412,0.86711,1.18241,0.95894,0.97932,0.99261,0.82757,0.75494,0.54619,1.02163,0.000238107,0.000238107,0.000238107
132,2606.34,0.79434,0.92725,1.16029,0.96143,0.96907,0.995,0.8107,0.82284,0.53312,1.10322,0.000236731,0.000236731,0.000236731
133,2625.58,0.78175,0.92076,1.17575,0.96149,0.98016,0.995,0.84739,0.66425,0.49929,0.97936,0.000235355,0.000235355,0.000235355
134,2644.9,0.77009,0.85324,1.12251,0.962,0.96122,0.995,0.89186,0.52035,0.45532,0.93532,0.000233979,0.000233979,0.000233979
135,2664.44,0.7906,0.93599,1.18262,0.96845,0.97969,0.995,0.84657,0.66563,0.51705,0.99136,0.000232603,0.000232603,0.000232603
136,2683.82,0.78204,0.92853,1.14885,0.963,0.98079,0.995,0.86639,0.65127,0.51747,0.96587,0.000231226,0.000231226,0.000231226
137,2703.06,0.78143,0.87597,1.16166,0.95284,0.98168,0.995,0.81632,0.83767,0.55283,1.08323,0.00022985,0.00022985,0.00022985
138,2722.26,0.82752,0.92409,1.16768,0.94658,0.97781,0.99115,0.86364,0.61643,0.50046,0.96265,0.000228474,0.000228474,0.000228474
139,2741.65,0.79725,0.93494,1.16314,0.95176,0.97613,0.97969,0.78846,0.89785,0.56534,1.08424,0.000227098,0.000227098,0.000227098
140,2761.16,0.75196,0.82511,1.13388,0.95597,0.9766,0.99365,0.91317,0.4765,0.44526,0.90928,0.000225722,0.000225722,0.000225722
141,2780.72,0.76777,0.86831,1.14036,0.94963,0.97275,0.99231,0.8693,0.63127,0.47838,0.95507,0.000224346,0.000224346,0.000224346
142,2800.21,0.74404,0.84225,1.1061,0.94717,0.97788,0.97969,0.87406,0.56819,0.4712,0.93203,0.00022297,0.00022297,0.00022297
143,2819.67,0.77485,0.86009,1.14799,0.93586,0.97717,0.96815,0.84124,0.64615,0.53837,0.96958,0.000221594,0.000221594,0.000221594
144,2839.22,0.77282,0.8502,1.14002,0.94527,0.97513,0.99115,0.89833,0.49868,0.45335,0.91628,0.000220218,0.000220218,0.000220218
145,2858.68,0.76944,0.87926,1.14906,0.95965,0.98602,0.995,0.84515,0.70249,0.45324,0.98296,0.000218842,0.000218842,0.000218842
146,2878.13,0.79196,0.92095,1.16083,0.93685,0.97769,0.995,0.90721,0.49938,0.40194,0.91235,0.000217465,0.000217465,0.000217465
147,2897.88,0.77057,0.97344,1.16422,0.96745,0.97613,0.995,0.88493,0.58033,0.47039,0.93542,0.000216089,0.000216089,0.000216089
148,2917.67,0.72963,0.82361,1.139,0.96772,0.98281,0.995,0.89035,0.55025,0.4307,0.92845,0.000214713,0.000214713,0.000214713
149,2937.35,0.74635,0.8168,1.12891,0.96715,0.97244,0.995,0.89291,0.53806,0.42413,0.92658,0.000213337,0.000213337,0.000213337
150,2956.98,0.7599,0.84822,1.13275,0.95978,0.98367,0.995,0.87707,0.61752,0.44002,0.97196,0.000211961,0.000211961,0.000211961
151,2976.48,0.73129,0.81111,1.10212,0.97108,1,0.995,0.89893,0.49236,0.39411,0.92316,0.000210585,0.000210585,0.000210585
152,2996.16,0.75765,0.85906,1.13109,0.97035,0.99186,0.995,0.87126,0.57374,0.42107,0.94511,0.000209209,0.000209209,0.000209209
153,3015.68,0.76904,0.8808,1.14629,0.97525,0.99341,0.995,0.87379,0.56628,0.44057,0.94841,0.000207833,0.000207833,0.000207833
154,3035.16,0.75398,0.84074,1.10898,0.97489,0.9905,0.995,0.88954,0.52282,0.38545,0.92093,0.000206457,0.000206457,0.000206457
155,3054.71,0.72504,0.80576,1.11145,0.97389,0.98835,0.995,0.8976,0.50832,0.38279,0.91727,0.000205081,0.000205081,0.000205081
156,3074.25,0.73693,0.79764,1.10927,0.95473,0.99507,0.97969,0.8837,0.49378,0.39085,0.92333,0.000203704,0.000203704,0.000203704
157,3093.79,0.74781,0.82532,1.11865,0.94315,0.99438,0.97969,0.87555,0.53594,0.41701,0.93223,0.000202328,0.000202328,0.000202328
158,3113.27,0.70292,0.83253,1.12085,0.95666,0.98437,0.995,0.87469,0.5814,0.42818,0.94831,0.000200952,0.000200952,0.000200952
159,3132.9,0.73764,0.7749,1.1132,0.95268,0.98316,0.995,0.89759,0.53367,0.42581,0.94195,0.000199576,0.000199576,0.000199576
160,3152.42,0.72288,0.79216,1.09396,0.9573,0.9805,0.995,0.92136,0.45453,0.39079,0.89358,0.0001982,0.0001982,0.0001982
161,3172.06,0.739,0.81948,1.14411,0.96401,0.99617,0.995,0.8869,0.55448,0.37871,0.9416,0.000196824,0.000196824,0.000196824
162,3191.7,0.75018,0.85998,1.15589,0.95061,0.98959,0.995,0.91445,0.42574,0.36146,0.89011,0.000195448,0.000195448,0.000195448
163,3211.16,0.75574,0.865,1.14689,0.9516,1,0.995,0.89893,0.50964,0.37831,0.92573,0.000194072,0.000194072,0.000194072
164,3230.72,0.73144,0.81522,1.12718,0.96846,0.99395,0.995,0.88355,0.61479,0.40284,0.967,0.000192696,0.000192696,0.000192696
165,3250.19,0.72606,0.81957,1.13178,0.96827,0.9891,0.995,0.90653,0.49112,0.3594,0.92448,0.00019132,0.00019132,0.00019132
166,3269.78,0.73444,0.82714,1.14551,0.9682,0.97499,0.995,0.87386,0.61284,0.39401,0.95931,0.000189943,0.000189943,0.000189943
167,3289.22,0.71334,0.76929,1.11382,0.96103,0.992,0.995,0.90923,0.50103,0.34899,0.92265,0.000188567,0.000188567,0.000188567
168,3308.83,0.7126,0.78516,1.11334,0.95785,0.98778,0.995,0.86535,0.62241,0.39209,0.97426,0.000187191,0.000187191,0.000187191
169,3328.19,0.72279,0.80773,1.11454,0.96194,0.98636,0.995,0.8519,0.65172,0.40406,0.99402,0.000185815,0.000185815,0.000185815
170,3347.69,0.70673,0.81431,1.12211,0.9546,0.98787,0.995,0.85667,0.663,0.40732,0.99871,0.000184439,0.000184439,0.000184439
171,3367.17,0.72764,0.80793,1.11969,0.96891,0.9883,0.995,0.87887,0.59243,0.39815,0.9669,0.000183063,0.000183063,0.000183063
172,3386.58,0.7347,0.82495,1.13323,0.96653,0.9861,0.995,0.89944,0.51118,0.38148,0.9432,0.000181687,0.000181687,0.000181687
173,3405.95,0.7208,0.81299,1.12219,0.95915,0.98658,0.99365,0.89688,0.52259,0.3901,0.95234,0.000180311,0.000180311,0.000180311
174,3425.37,0.71838,0.81274,1.12639,0.95646,0.97313,0.995,0.87563,0.62863,0.41892,0.98937,0.000178935,0.000178935,0.000178935
175,3444.8,0.72016,0.78053,1.11907,0.94276,0.97525,0.98952,0.92123,0.46644,0.43516,0.91511,0.000177559,0.000177559,0.000177559
176,3464.22,0.66764,0.76376,1.0735,0.95788,0.97617,0.99365,0.90801,0.48773,0.4219,0.91606,0.000176182,0.000176182,0.000176182
177,3483.58,0.69681,0.83973,1.09625,0.96464,0.97841,0.99365,0.88903,0.55738,0.42287,0.93684,0.000174806,0.000174806,0.000174806
178,3503.03,0.67787,0.76688,1.07742,0.96271,0.981,0.995,0.91424,0.45206,0.38404,0.89562,0.00017343,0.00017343,0.00017343
179,3522.53,0.66818,0.72327,1.08381,0.95353,0.96662,0.995,0.87314,0.59522,0.41792,0.95726,0.000172054,0.000172054,0.000172054
180,3541.84,0.74971,0.85249,1.1166,0.96008,0.97405,0.995,0.92645,0.45912,0.40335,0.90915,0.000170678,0.000170678,0.000170678
181,3561.36,0.71606,0.81386,1.12344,0.97403,0.97625,0.995,0.91127,0.43918,0.42136,0.89747,0.000169302,0.000169302,0.000169302
182,3580.78,0.73362,0.8109,1.11486,0.97181,0.9749,0.995,0.9052,0.47312,0.3845,0.90553,0.000167926,0.000167926,0.000167926
183,3600.15,0.7268,0.83158,1.12984,0.95513,0.97939,0.98731,0.86617,0.61477,0.4425,0.9591,0.00016655,0.00016655,0.00016655
184,3619.61,0.70207,0.78802,1.10018,0.95882,0.97624,0.995,0.90355,0.50785,0.44175,0.92454,0.000165174,0.000165174,0.000165174
185,3638.93,0.71308,0.82098,1.10426,0.96295,0.97622,0.995,0.89306,0.54548,0.44363,0.93798,0.000163798,0.000163798,0.000163798
186,3658.42,0.6942,0.80698,1.12467,0.96976,0.98435,0.995,0.88946,0.5709,0.39638,0.93656,0.000162421,0.000162421,0.000162421
